SMILES,Solvent,AM,EM,QY,AC,ST,LGAC,Et30,SP,SdP,SA,SB
CN(C)c1ccc(/C=C/C=C2\CC/C(=C\c3ccc(N(C)C)cc3)C2=O)cc1,C(Cl)(Cl)Cl,486,623.0,0.27,,137.0,,39.1,0.783,0.614,0.047,0.071
NCc1cc(-c2ccc(N3c4ccccc4Oc4ccccc43)cc2)c(-c2ccc(N3c4ccccc4Oc4ccccc43)cc2)cc1CN,CC1=CC=CC=C1,406,577.0,0.42,,171.0,,33.9,0.782,0.284,0.0,0.128
c1ccc(-c2nc(-c3ccc(N4CCCC4)cc3)cc(-c3ccc4ccccc4c3)n2)cc1,C(Cl)(Cl)Cl,430,498.0,0.19,,68.0,,39.1,0.783,0.614,0.047,0.071
CC1=CC(C)=[N+]2C1=C(c1ccc(I)cc1)c1c(C)cc(C)n1[B-]2(Oc1ccccc1)Oc1ccccc1,C(Cl)(Cl)Cl,506,517.0,0.06,80100.0,11.0,4.9036,39.1,0.783,0.614,0.047,0.071
COc1ccc(O[B-]2(Oc3ccc(OC)cc3)n3c(C)cc(C)c3C(c3ccc(I)cc3)=C3C(C)=CC(C)=[N+]32)cc1,C(Cl)(Cl)Cl,507,518.0,0.004,83300.0,11.0,4.9206,39.1,0.783,0.614,0.047,0.071
CC1=CC(C)=[N+]2C1=C(c1ccc(I)cc1)c1c(C)cc(C)n1[B-]2(Oc1ccc(Cl)cc1)Oc1ccc(Cl)cc1,C(Cl)(Cl)Cl,506,520.0,0.065,85200.0,14.0,4.9304,39.1,0.783,0.614,0.047,0.071
CCCCCCOc1c2ccccc2c(OCCCCCC)c2cc(N(c3ccccc3)c3ccc4c(c3)Sc3cc(-c5ccc(/C=C(/CN)C(=O)O)s5)ccc3N4CCCCCC)ccc12,C1CCOC1,448,560.0,0.65,,112.0,,37.4,0.714,0.634,0.0,0.591
F[B-]1(F)n2c(ccc2-n2cccn2)C=C2C=CC(n3cccn3)=[N+]21,C(Cl)Cl,562,578.0,0.81,,16.0,,40.7,0.761,0.769,0.04,0.178
Fc1c(F)c(-n2c3ccccc3c3ccccc32)c(F)c(F)c1/C=C/c1ccc(C(=C(c2ccccc2)c2ccccc2)c2ccccc2)cc1,CC1=CC=CC=C1,367,498.0,0.003,,131.0,,33.9,0.782,0.284,0.0,0.128
CCCCn1c2ccccc2c2cc(CCc3ccc4ccc5cccc6ccc3c4c56)ccc21,C(Cl)Cl,402,450.0,0.44,53700.0,48.0,4.73,40.7,0.761,0.769,0.04,0.178
c1ccc2c(c1)OP1(=NP(Oc3ccc4ccc5cccc6ccc3c4c56)(Oc3ccc4ccc5cccc6ccc3c4c56)=NP(Oc3ccc4ccc5cccc6ccc3c4c56)(Oc3ccc4ccc5cccc6ccc3c4c56)=N1)Oc1ccccc1-2,C(Cl)Cl,343,457.0,0.89,154800.0,114.0,5.1898,40.7,0.761,0.769,0.04,0.178
CN(C)CCCN1c2ccccc2CCc2ccccc21,O,275,400.0,0.021,6457.0,125.0,3.81,63.1,0.681,0.997,1.062,0.025
CNCCCN1c2ccccc2CCc2ccccc21,CO,276,356.0,0.01,6457.0,80.0,3.81,55.4,0.608,0.904,0.605,0.545
CC(C)CCCN1c2ccccc2CCc2ccccc21,CO,276,360.0,0.021,7079.0,84.0,3.85,55.4,0.608,0.904,0.605,0.545
CN(C)CCCN1c2ccccc2CCc2ccc(Cl)cc21,CC#N,280,348.0,0.007,6761.0,68.0,3.83,45.6,0.645,0.974,0.044,0.286
CN(C)CCCN1c2ccccc2CCc2ccc(Cl)cc21,O,279,400.0,0.006,6026.0,121.0,3.78,63.1,0.681,0.997,1.062,0.025
c1ccc2c(c1)CCc1ccccc1N2,CC#N,290,354.0,0.2,17783.0,64.0,4.25,45.6,0.645,0.974,0.044,0.286
CN(C)CCCN1c2ccccc2CCc2ccccc21,CO,274,353.0,0.01,6761.0,79.0,3.83,55.4,0.608,0.904,0.605,0.545
CNCCCN1c2ccccc2CCc2ccccc21,O,275,400.0,0.012,6457.0,125.0,3.81,63.1,0.681,0.997,1.062,0.025
CN1c2ccccc2CCc2ccccc21,CO,278,348.0,0.027,9550.0,70.0,3.98,55.4,0.608,0.904,0.605,0.545
CN(C)CCCN1c2ccccc2CCc2ccc(Cl)cc21,CO,276,353.0,0.008,7762.0,77.0,3.89,55.4,0.608,0.904,0.605,0.545
c1ccc2c(c1)CCc1ccccc1N2,CO,290,359.0,0.131,17378.0,69.0,4.24,55.4,0.608,0.904,0.605,0.545
CCN1c2ccccc2CCc2cc(/C=C(\CN)C(=O)O)ccc21,CC#N,368,506.0,0.68,,138.0,,45.6,0.645,0.974,0.044,0.286
c1ccc2c(c1)CCc1ccccc1N2,CCCCCC,285,329.0,0.13,14454.0,44.0,4.16,31.0,0.616,0.0,0.0,0.056
CN1c2ccccc2CCc2ccccc21,CC#N,279,346.0,0.031,10233.0,67.0,4.01,45.6,0.645,0.974,0.044,0.286
CNCCCN1c2ccccc2CCc2ccccc21,CC#N,276,348.0,0.009,5754.0,72.0,3.76,45.6,0.645,0.974,0.044,0.286
CN(C)CCCN1c2ccccc2CCc2ccccc21,CC#N,276,348.0,0.012,6026.0,72.0,3.78,45.6,0.645,0.974,0.044,0.286
CC(C)CCCN1c2ccccc2CCc2ccccc21,CC#N,276,352.0,0.029,7244.0,76.0,3.86,45.6,0.645,0.974,0.044,0.286
COc1c2ccccc2c(OC)c2c(CCC(C)(C)C)c3cc4sccc4cc3c(CCC(C)(C)C)c12,C(Cl)Cl,624,634.0,0.08,10100.0,10.0,4.0043,40.7,0.761,0.769,0.04,0.178
CCn1c2ccccc2c2cc(/C=C/C3=C(CN)C(=C(CN)CN)OC3(C)C)ccc21,C1CCOC1,496,616.0,0.02,20160.0,120.0,4.3045,37.4,0.714,0.634,0.0,0.591
CCn1c2ccccc2c2cc(/C=C/C3=C(CN)C(=C(CN)CN)OC3(C)C)ccc21,C(Cl)Cl,510,613.0,0.02,19610.0,103.0,4.2925,40.7,0.761,0.769,0.04,0.178
CCn1c2ccccc2c2cc(/C=C/C3=C(CN)C(=C(CN)CN)OC3(C)C)ccc21,CC(=O)C,496,639.0,0.02,20160.0,143.0,4.3045,42.2,0.651,0.907,0.0,0.475
CCn1c2ccccc2c2cc(/C=C/C3=C(CN)C(=C(CN)CN)OC3(C)C)ccc21,CC1=CC=CC=C1,498,580.0,0.006,20080.0,82.0,4.3028,33.9,0.782,0.284,0.0,0.128
CCn1c2ccccc2c2cc(/C=C/C3=C(CN)C(=C(CN)CN)OC3(C)C)ccc21,C(Cl)(Cl)Cl,514,608.0,0.01,19460.0,94.0,4.2891,39.1,0.783,0.614,0.047,0.071
CCn1c2ccccc2c2cc(/C=C/C3=C(CN)C(=C(CN)CN)OC3(C)C)ccc21,CS(=O)C,512,654.0,0.03,19530.0,142.0,4.2907,45.1,0.83,1.0,0.072,0.647
CC(C)[Si](CCc1c2cc3ccccc3cc2c(CCc2ccc(Br)cc2)c2cc3ccccc3cc12)(C(C)C)C(C)C,C(Cl)Cl,654,663.0,0.12,,9.0,,40.7,0.761,0.769,0.04,0.178
CC(C)[Si](CCc1ccc(CCc2c3cc4ccccc4cc3c(CC[Si](C(C)C)(C(C)C)C(C)C)c3cc4ccccc4cc23)cc1)(C(C)C)C(C)C,C(Cl)Cl,659,668.0,0.12,,9.0,,40.7,0.761,0.769,0.04,0.178
CC(C)[Si](CCc1c2cc3ccccc3cc2c(CCc2ccc(F)cc2)c2cc3ccccc3cc12)(C(C)C)C(C)C,C(Cl)Cl,651,660.0,0.13,,9.0,,40.7,0.761,0.769,0.04,0.178
Cc1ccc(CCc2c3cc4ccccc4cc3c(CC[Si](C(C)C)(C(C)C)C(C)C)c3cc4ccccc4cc23)cc1,C(Cl)Cl,654,661.0,0.1,,7.0,,40.7,0.761,0.769,0.04,0.178
CC(C)[Si](CCc1c2cc3ccccc3cc2c(CCc2ccc(C(F)(F)F)cc2)c2cc3ccccc3cc12)(C(C)C)C(C)C,C(Cl)Cl,654,667.0,0.06,,13.0,,40.7,0.761,0.769,0.04,0.178
CC(C)[Si](CCc1c2cc3ccccc3cc2c(CCc2ccccc2)c2cc3ccccc3cc12)(C(C)C)C(C)C,C(Cl)Cl,652,661.0,0.12,,9.0,,40.7,0.761,0.769,0.04,0.178
CCCCCCCCOc1ccc(CCc2c3cc4ccccc4cc3c(CC[Si](C(C)C)(C(C)C)C(C)C)c3cc4ccccc4cc23)cc1,C(Cl)Cl,656,666.0,0.05,,10.0,,40.7,0.761,0.769,0.04,0.178
COc1ccc(CCc2c3cc4ccccc4cc3c(CC[Si](C(C)C)(C(C)C)C(C)C)c3cc4ccccc4cc23)cc1,C(Cl)Cl,655,666.0,0.05,,11.0,,40.7,0.761,0.769,0.04,0.178
O=c1c2cc(F)c(O)cc2oc2cc(N3CCCCC3)c(F)cc12,CCO,373,445.0,0.23,,72.0,,51.9,0.633,0.783,0.4,0.658
CN1C(C(=O)Nc2ccccn2)=C(O)c2ccccc2S1(=O)=O,CO,333,,0.00962,48840.0,,4.6888,55.4,0.608,0.904,0.605,0.545
CN1C(C(=O)Nc2ccccn2)=C([O-])c2ccccc2S1(=O)=O,CCO,361,,0.00451,24500.0,,4.3892,51.9,0.633,0.783,0.4,0.658
CN1C(C(=O)Nc2ccccn2)=C(O)c2ccccc2S1(=O)=O,CCO,331,,0.0186,37340.0,,4.5722,51.9,0.633,0.783,0.4,0.658
CN1C(C(=O)Nc2ccccn2)=C(O)c2ccccc2S1(=O)=O,CC#N,334,,0.0129,24750.0,,4.3936,45.6,0.645,0.974,0.044,0.286
CN1C(C(=O)Nc2ccccn2)=C(O)c2ccccc2S1(=O)=O,CCOC(=O)C,324,,0.0561,25850.0,,4.4125,38.1,0.656,0.603,0.0,0.542
CN1C(C(=O)Nc2ccccn2)=C([O-])c2ccccc2S1(=O)=O,CO,359,,0.002,27150.0,,4.4338,55.4,0.608,0.904,0.605,0.545
CN1C(C(=O)Nc2ccccn2)=C(O)c2ccccc2S1(=O)=O,C1COCCO1,326,,0.0312,27910.0,,4.4458,36.0,0.737,0.312,0.0,0.444
C(\c1ccccc1)=c1\o/c(=C\c2ccc(N3CCCC3)cc2)c2ccccc12,C(Cl)Cl,414,522.0,0.0506,24150.0,108.0,4.3829,40.7,0.761,0.769,0.04,0.178
CCCCCCCCCCCCC(CCCCCCCCCC)Cn1c2cc(/C=C/c3nc4ccccc4s3)c3cccc4c5cccc6c(/C=C/c7nc8ccccc8s7)cc1c(c65)c2c34,CC1=CC=CC=C1,524,582.0,0.398,54000.0,58.0,4.7324,33.9,0.782,0.284,0.0,0.128
CCCCCCCCCCCCC(CCCCCCCCCC)Cn1c2cc(/C=C/c3nc4ccccc4s3)c3cccc4c5cccc6c(/C=C/c7nc8ccccc8s7)cc1c(c65)c2c34,C(Cl)Cl,521,585.0,0.369,60000.0,64.0,4.7782,40.7,0.761,0.769,0.04,0.178
CCCCCCCCCCCCC(CCCCCCCCCC)Cn1c2cc(/C=C/c3nc4ccccc4s3)c3cccc4c5cccc6c(/C=C/c7nc8ccccc8s7)cc1c(c65)c2c34,CC#N,516,581.0,0.434,43000.0,65.0,4.6335,45.6,0.645,0.974,0.044,0.286
CCCCCCCCCCCCC(CCCCCCCCCC)Cn1c2cc(/C=C/c3nc4ccccc4s3)c3cccc4c5cccc6c(/C=C/c7nc8ccccc8s7)cc1c(c65)c2c34,C1CCCCC1,517,570.0,0.42,58000.0,53.0,4.7634,30.9,0.683,0.0,0.0,0.073
CCCCCCCCC1(CCCCCCCC)c2cc(-c3ccc(C(F)(F)F)cc3)ccc2-c2ccc(N(c3ccc(-n4c5ccccc5c5ccccc54)cc3)c3ccc4c(c3)C(CCCCCCCC)(CCCCCCCC)c3cc(-c5ccc(C(F)(F)F)cc5)ccc3-4)cc21,CC#N,370,495.0,0.46,,125.0,,45.6,0.645,0.974,0.044,0.286
CCCCCCCCC1(CCCCCCCC)c2cc(-c3ccc(C(F)(F)F)cc3)ccc2-c2ccc(N(c3ccc(-n4c5ccccc5c5ccccc54)cc3)c3ccc4c(c3)C(CCCCCCCC)(CCCCCCCC)c3cc(-c5ccc(C(F)(F)F)cc5)ccc3-4)cc21,CC(=O)C,371,477.0,0.51,,106.0,,42.2,0.651,0.907,0.0,0.475
CCCCCCCCC1(CCCCCCCC)c2cc(-c3ccc(C(F)(F)F)cc3)ccc2-c2ccc(N(c3ccc(-n4c5ccccc5c5ccccc54)cc3)c3ccc4c(c3)C(CCCCCCCC)(CCCCCCCC)c3cc(-c5ccc(C(F)(F)F)cc5)ccc3-4)cc21,C1CCCCC1,378,428.0,0.63,,50.0,,30.9,0.683,0.0,0.0,0.073
CCCCCCCCC1(CCCCCCCC)c2cc(-c3ccc(C(F)(F)F)cc3)ccc2-c2ccc(N(c3ccc(-n4c5ccccc5c5ccccc54)cc3)c3ccc4c(c3)C(CCCCCCCC)(CCCCCCCC)c3cc(-c5ccc(C(F)(F)F)cc5)ccc3-4)cc21,CS(=O)C,371,486.0,0.47,,115.0,,45.1,0.83,1.0,0.072,0.647
CCCCCCCCC1(CCCCCCCC)c2cc(-c3ccc(C(F)(F)F)cc3)ccc2-c2ccc(N(c3ccc(-n4c5ccccc5c5ccccc54)cc3)c3ccc4c(c3)C(CCCCCCCC)(CCCCCCCC)c3cc(-c5ccc(C(F)(F)F)cc5)ccc3-4)cc21,C(Cl)(Cl)Cl,382,445.0,0.47,,63.0,,39.1,0.783,0.614,0.047,0.071
CCCCCCCCC1(CCCCCCCC)c2cc(-c3ccc(C(F)(F)F)cc3)ccc2-c2ccc(N(c3ccc(-n4c5ccccc5c5ccccc54)cc3)c3ccc4c(c3)C(CCCCCCCC)(CCCCCCCC)c3cc(-c5ccc(C(F)(F)F)cc5)ccc3-4)cc21,CN(C)C=O,373,493.0,0.52,,120.0,,43.2,0.759,0.977,0.031,0.613
CCCCCCCCC1(CCCCCCCC)c2cc(-c3ccc(C(F)(F)F)cc3)ccc2-c2ccc(N(c3ccc(-n4c5ccccc5c5ccccc54)cc3)c3ccc4c(c3)C(CCCCCCCC)(CCCCCCCC)c3cc(-c5ccc(C(F)(F)F)cc5)ccc3-4)cc21,C1COCCO1,374,434.0,0.71,,60.0,,36.0,0.737,0.312,0.0,0.444
CCCCCCCCC1(CCCCCCCC)c2cc(-c3ccc(C(F)(F)F)cc3)ccc2-c2ccc(N(c3ccc(-n4c5ccccc5c5ccccc54)cc3)c3ccc4c(c3)C(CCCCCCCC)(CCCCCCCC)c3cc(-c5ccc(C(F)(F)F)cc5)ccc3-4)cc21,CCCCCC,380,416.0,0.6,,36.0,,31.0,0.616,0.0,0.0,0.056
CCCCCCCCC1(CCCCCCCC)c2cc(-c3ccc(C(F)(F)F)cc3)ccc2-c2ccc(N(c3ccc(-n4c5ccccc5c5ccccc54)cc3)c3ccc4c(c3)C(CCCCCCCC)(CCCCCCCC)c3cc(-c5ccc(C(F)(F)F)cc5)ccc3-4)cc21,CCOC(=O)C,372,450.0,0.54,,78.0,,38.1,0.656,0.603,0.0,0.542
CCCCCCCCC1(CCCCCCCC)c2cc(-c3ccc(C(F)(F)F)cc3)ccc2-c2ccc(N(c3ccc(-n4c5ccccc5c5ccccc54)cc3)c3ccc4c(c3)C(CCCCCCCC)(CCCCCCCC)c3cc(-c5ccc(C(F)(F)F)cc5)ccc3-4)cc21,C1CCOC1,375,455.0,0.61,,80.0,,37.4,0.714,0.634,0.0,0.591
CCCCCCCCC1(CCCCCCCC)c2cc(-c3ccc(C(F)(F)F)cc3)ccc2-c2ccc(N(c3ccc(-n4c5ccccc5c5ccccc54)cc3)c3ccc4c(c3)C(CCCCCCCC)(CCCCCCCC)c3cc(-c5ccc(C(F)(F)F)cc5)ccc3-4)cc21,CC1=CC=CC=C1,379,427.0,0.67,,48.0,,33.9,0.782,0.284,0.0,0.128
CCCCCCCCC1(CCCCCCCC)c2cc(-c3ccc(C(F)(F)F)cc3)ccc2-c2ccc(N(c3ccc(-n4c5ccccc5c5ccccc54)cc3)c3ccc4c(c3)C(CCCCCCCC)(CCCCCCCC)c3cc(-c5ccc(C(F)(F)F)cc5)ccc3-4)cc21,C(Cl)Cl,378,465.0,0.57,,87.0,,40.7,0.761,0.769,0.04,0.178
O=c1oc2ccccc2c2c1c(=O)oc1cc(O)c3ccccc3c12,C(Cl)Cl,442,529.0,0.16,11400.0,87.0,4.0569,40.7,0.761,0.769,0.04,0.178
C(=C/c1ccc(-c2nnc(-c3ccc(/C=C/c4ccc(-c5nc(-c6ccccc6)c(-c6ccccc6)[nH]5)cc4)cc3)o2)cc1)\c1ccc(-c2nc(-c3ccccc3)c(-c3ccccc3)[nH]2)cc1,CC1=CC=CC=C1,397,445.0,0.2,48800.0,48.0,4.6884,33.9,0.782,0.284,0.0,0.128
C(=C/c1ccc(-c2nnc(-c3ccc(/C=C/c4ccc(-c5nc(-c6ccccc6)c(-c6ccccc6)[nH]5)cc4)cc3)o2)cc1)\c1ccc(-c2nc(-c3ccccc3)c(-c3ccccc3)[nH]2)cc1,C1CCOC1,396,492.0,0.32,66800.0,96.0,4.8248,37.4,0.714,0.634,0.0,0.591
C(=C/c1ccc(-c2nnc(-c3ccc(/C=C/c4ccc(-c5nc(-c6ccccc6)c(-c6ccccc6)[nH]5)cc4)cc3)o2)cc1)\c1ccc(-c2nc(-c3ccccc3)c(-c3ccccc3)[nH]2)cc1,CC#N,391,525.0,0.04,63000.0,134.0,4.7993,45.6,0.645,0.974,0.044,0.286
C(=C/c1ccc(-c2nnc(-c3ccc(/C=C/c4ccc(-c5nc(-c6ccccc6)c(-c6ccccc6)[nH]5)cc4)cc3)o2)cc1)\c1ccc(-c2nc(-c3ccccc3)c(-c3ccccc3)[nH]2)cc1,CN(C)C=O,397,524.0,0.12,79600.0,127.0,4.9009,43.2,0.759,0.977,0.031,0.613
COC(=O)c1cc2c3ccccc3n(C)c2c(-c2nc3cc(C(=O)c4ccccc4)ccc3[nH]2)n1,C(Cl)(Cl)Cl,388,433.0,0.279,,45.0,,39.1,0.783,0.614,0.047,0.071
CC1=[N+]2C(=C(C3=CC4OCCOCCOCCOCCOC4C=C3)c3c4ccccc4c(/C=C/c4ccc(N(C)C)cc4)n3[B-]2(F)F)c2ccccc21,CC#N,693,741.0,0.24,69000.0,48.0,4.8388,45.6,0.645,0.974,0.044,0.286
c1ccc(N(c2ccccc2)c2ccc(-c3ccc(-c4nc(-c5ccccn5)n(-c5ccccc5)n4)cc3)cc2)cc1,C(Cl)Cl,349,435.0,0.392,,86.0,,40.7,0.761,0.769,0.04,0.178
CCCCn1c(-c2ccc(-c3ccc4c(c3)c3ccccc3n4-c3ccccc3)s2)nc2c3cccnc3c3ncccc3c21,C(Cl)Cl,359,462.0,0.72,27860.0,103.0,4.445,40.7,0.761,0.769,0.04,0.178
COC(=O)c1[nH]c(-c2ccccc2)c2nnc3ccsc3c12,C(Cl)Cl,401,478.0,0.1105,6000.0,77.0,3.7782,40.7,0.761,0.769,0.04,0.178
CC1(C)C(/C=C/C=C/C=C/C=C2/N(CS(=O)(=O)[O-])c3ccc(S(=O)(=O)[O-])cc3C2(C)C)=[N+](CS(=O)(=O)[O-])c2ccc(S(=O)(=O)[O-])cc21,O,747,771.0,0.29,238000.0,24.0,5.3766,63.1,0.681,0.997,1.062,0.025
CC1(C)C(/C=C/C=C/C=C/C=C2/N(S(=O)(=O)[O-])c3ccc(S(=O)(=O)[O-])cc3C2(C)C)=[N+](S(=O)(=O)[O-])c2ccc(S(=O)(=O)[O-])cc21,O,749,771.0,0.29,257000.0,22.0,5.4099,63.1,0.681,0.997,1.062,0.025
CC1(C)C(/C=C/C=C/C=C/C=C2/N(CCCCCC(=O)O)c3ccc(S(=O)(=O)[O-])cc3C2(C)C)=[N+](CCCCCC(=O)O)c2ccc(S(=O)(=O)[O-])cc21,CO,753,773.0,0.62,119000.0,20.0,5.0755,55.4,0.608,0.904,0.605,0.545
CC[N+]1=C(/C=C/C=C/C=C/C=C2/N(CCCCCC(=O)O)c3ccccc3C2(C)C)C(C)(C)c2cc(S(=O)(=O)[O-])ccc21,CO,751,775.0,0.38,96000.0,24.0,4.9823,55.4,0.608,0.904,0.605,0.545
CC[N+]1=C(/C=C/C=C/C=C/C=C2/N(CCCCCC(=O)O)c3ccc(S(=O)(=O)[O-])cc3C2(C)C)C(C)(C)c2cc(S(=O)(=O)[O-])ccc21,O,747,769.0,0.28,239000.0,22.0,5.3784,63.1,0.681,0.997,1.062,0.025
CC[N+]1=C(/C=C/C=C/C=C/C=C2/N(CCCCCC(=O)O)c3ccccc3C2(C)C)C(C)(C)c2cc(S(=O)(=O)[O-])ccc21,O,745,769.0,0.19,76000.0,24.0,4.8808,63.1,0.681,0.997,1.062,0.025
CC1(C)C(/C=C/C=C/C=C/C=C2/N(CCCCCC(=O)O)c3ccc(S(=O)(=O)[O-])cc3C2(C)C)=[N+](CCCCS(=O)(=O)[O-])c2ccc(S(=O)(=O)[O-])cc21,O,749,771.0,0.3,242000.0,22.0,5.3838,63.1,0.681,0.997,1.062,0.025
CC1(C)C(/C=C/C=C/C=C/C=C2/N(CS(=O)(=O)[O-])c3ccc(S(=O)(=O)[O-])cc3C2(C)C)=[N+](CS(=O)(=O)[O-])c2ccc(S(=O)(=O)[O-])cc21,CO,752,776.0,0.54,241000.0,24.0,5.382,55.4,0.608,0.904,0.605,0.545
CC1(C)C(/C=C/C=C/C=C/C=C2/N(S(=O)(=O)[O-])c3ccc(S(=O)(=O)[O-])cc3C2(C)C)=[N+](S(=O)(=O)[O-])c2ccc(S(=O)(=O)[O-])cc21,CO,755,776.0,0.55,262000.0,21.0,5.4183,55.4,0.608,0.904,0.605,0.545
CC1(C)C(/C=C/C=C/C=C/C=C2/N(CCCCCC(=O)O)c3ccc(S(=O)(=O)[O-])cc3C2(C)C)=[N+](CCCCS(=O)(=O)[O-])c2ccc(S(=O)(=O)[O-])cc21,CO,753,774.0,0.55,259000.0,21.0,5.4133,55.4,0.608,0.904,0.605,0.545
CC1(C)C(/C=C/C=C/C=C/C=C2/N(CCCCCC(=O)O)c3ccc(S(=O)(=O)[O-])cc3C2(C)C)=[N+](CCCCCC(=O)O)c2ccc(S(=O)(=O)[O-])cc21,O,748,771.0,0.28,104000.0,23.0,5.017,63.1,0.681,0.997,1.062,0.025
CC[N+]1=C(/C=C/C=C/C=C/C=C2/N(CCCCCC(=O)O)c3ccc(S(=O)(=O)[O-])cc3C2(C)C)C(C)(C)c2cc(S(=O)(=O)[O-])ccc21,CO,749,773.0,0.52,253000.0,24.0,5.4031,55.4,0.608,0.904,0.605,0.545
CCCCCCCCOc1ccc(/C=N/c2ccc3[nH]c(OCCCCCC)nc3c2)c(O)c1,C(Cl)(Cl)Cl,359,506.0,0.16,,147.0,,39.1,0.783,0.614,0.047,0.071
CCCCCCCCCCCCOc1ccc(/C=N/c2ccc3[nH]c(OCCCCCCCCCCCC)nc3c2)c(O)c1,C(Cl)(Cl)Cl,360,508.0,0.2,,148.0,,39.1,0.783,0.614,0.047,0.071
CCCCCCCCCCCCOc1ccc(/C=N/c2ccc3[nH]c(OCCCCCC)nc3c2)c(O)c1,C(Cl)(Cl)Cl,360,508.0,0.18,,148.0,,39.1,0.783,0.614,0.047,0.071
CCCCCCCCCCCCOc1nc2cc(/N=C/c3ccc(OCCCCCCCC)cc3O)ccc2[nH]1,C(Cl)(Cl)Cl,360,510.0,0.19,,150.0,,39.1,0.783,0.614,0.047,0.071
COc1ccc(N(c2ccc(C=Cc3ccc(/C=C/c4ccc(N(c5ccc(OC)cc5)c5ccc(-c6ccc(/C=C(/CN)C(=O)O)s6)cc5)cc4)cc3)cc2)c2ccc(-c3ccc(/C=C(/CN)C(=O)O)s3)cc2)cc1,CCO,480,540.0,0.71,,60.0,,51.9,0.633,0.783,0.4,0.658
C[N+]1=C(/C=C/C2=C3Oc4c(cc(F)c(N5CCCCCC5)c4F)C=C3CCC2)C(C)(C)c2ccccc21,O,634,729.0,0.015,,95.0,,63.1,0.681,0.997,1.062,0.025
C[N+]1=C(/C=C/C2=C3Oc4c(cc(F)c(N5CCCCCC5)c4F)C=C3CCC2)C(C)(C)c2ccccc21,CCO,632,738.0,0.02,,106.0,,51.9,0.633,0.783,0.4,0.658
C(S/C=C/c1ccc(-c2ccc(/C=C/SC=C3CCCCCC3)cc2)cc1)=C1CCCCCC1,C(Cl)Cl,353,434.0,0.176,51500.0,81.0,4.7118,40.7,0.761,0.769,0.04,0.178
C1=Cc2ccc3c4c2N(CCN4B(c2ccccc2)C=C3)B1c1ccccc1,C(Cl)Cl,307,397.0,0.19,32570.0,90.0,4.5128,40.7,0.761,0.769,0.04,0.178
C(/C=C/c1cc2c3c(c1)CCCN3CCC2)=C\c1ccncc1,CO,419,583.0,0.016,,164.0,,55.4,0.608,0.904,0.605,0.545
C(/C=C/c1cc2c3c(c1)CCCN3CCC2)=C\c1ccncc1,CC#N,413,569.0,0.034,,156.0,,45.6,0.645,0.974,0.044,0.286
C(/C=C/c1cc2c3c(c1)CCCN3CCC2)=C\c1ccncc1,C1COCCO1,413,518.0,0.031,,105.0,,36.0,0.737,0.312,0.0,0.444
Cc1cc(C)c(C)c(-c2cc(-c3c(C)c(C)cc(C)c3C)c3ccc4c(-c5c(C)c(C)cc(C)c5C)cc(-c5c(C)c(C)cc(C)c5C)c5ccc2c3c54)c1C,C(Cl)Cl,364,412.0,0.33,,48.0,,40.7,0.761,0.769,0.04,0.178
COc1cc(C)c(-c2cc(-c3c(C)cc(OC)cc3C)c3ccc4c(-c5c(C)cc(OC)cc5C)cc(-c5c(C)cc(OC)cc5C)c5ccc2c3c54)c(C)c1,C(Cl)Cl,367,411.0,0.38,,44.0,,40.7,0.761,0.769,0.04,0.178
Cc1cc(C)c(-c2cc(-c3c(C)cc(C)cc3C)c3ccc4c(-c5c(C)cc(C)cc5C)cc(-c5c(C)cc(C)cc5C)c5ccc2c3c54)c(C)c1,C(Cl)Cl,363,411.0,0.28,,48.0,,40.7,0.761,0.769,0.04,0.178
F[B-]1(F)OC(c2ccccc2)=Cc2cc(Cl)nc[n+]21,C1CCOC1,374,428.0,0.03,40700.0,54.0,4.6096,37.4,0.714,0.634,0.0,0.591
CN(C)c1ccc(C2=Cc3cc(Cl)nc[n+]3[B-](F)(F)O2)cc1,CCCCCC,444,456.0,0.82,73900.0,12.0,4.8686,31.0,0.616,0.0,0.0,0.056
F[B-]1(F)OC(c2ccccc2)=Cc2cc(Cl)nc[n+]21,C(Cl)Cl,375,428.0,0.02,42600.0,53.0,4.6294,40.7,0.761,0.769,0.04,0.178
CN(C)c1ccc(C2=Cc3cc(Cl)nc[n+]3[B-](F)(F)O2)cc1,C(Cl)Cl,459,529.0,0.78,70800.0,70.0,4.85,40.7,0.761,0.769,0.04,0.178
F[B-]1(F)OC(c2ccc(C(F)(F)F)cc2)=Cc2cc(Cl)nc[n+]21,CC#N,368,425.0,0.01,32200.0,57.0,4.5079,45.6,0.645,0.974,0.044,0.286
F[B-]1(F)OC(c2ccc(C(F)(F)F)cc2)=Cc2cc(Cl)nc[n+]21,C(Cl)Cl,372,426.0,0.01,34800.0,54.0,4.5416,40.7,0.761,0.769,0.04,0.178
F[B-]1(F)OC(c2ccccc2)=Cc2cc(Cl)nc[n+]21,CC#N,371,427.0,0.02,40200.0,56.0,4.6042,45.6,0.645,0.974,0.044,0.286
F[B-]1(F)OC(c2ccc(C(F)(F)F)cc2)=Cc2cc(Cl)nc[n+]21,C(Cl)(Cl)Cl,372,426.0,0.01,32900.0,54.0,4.5172,39.1,0.783,0.614,0.047,0.071
