SMILES,Solvent,Ex (nm),Em (nm),ST (nm),QY,AC(cm-1M-1),LogAC
CN(CCO)c1ccc(/C=C/C(=O)c2ccc(NC(=O)c3ccc(-c4ccc(Cl)c([N+](=O)[O-])c4)o3)cc2)cc1,DMSO,430,545,115,0.02,NA,NA
CN(CCO)c1ccc(/C=C/C(=O)c2ccc(NC(=O)c3ccc(-c4ccc(F)cc4)o3)cc2)cc1,DMSO,432,565,133,0.16,NA,NA
CN(CCO)c1ccc(/C=C/C(=O)c2ccc(NC(=O)c3ccc(-c4cccc([N+](=O)[O-])c4)o3)cc2)cc1,DMSO,432,549,117,0.01,NA,NA
CN(CCO)c1ccc(/C=C/C(=O)c2ccc(NC(=O)c3ccc(-c4cccc(Cl)c4Cl)o3)cc2)cc1,DMSO,431,564,133,0.1,NA,NA
CN(CCO)c1ccc(/C=C/C(=O)c2ccc(NC(=O)c3ccc(-c4ccccc4)cc3)cc2)cc1,DMSO,439,582,143,0.15,NA,NA
CN(CCO)c1ccc(/C=C/C(=O)c2ccc(NC(=O)c3ccc(-c4ccccc4)o3)cc2)cc1,DMSO,431,567,136,0.13,NA,NA
CN(CCO)c1ccc(/C=C/C(=O)c2ccc(NC(=O)c3ccc(-c4ccccc4[N+](=O)[O-])o3)cc2)cc1,DMSO,431,547,116,0.01,NA,NA
CN(CCO)c1ccc(/C=C/C(=O)c2ccc(NC(=O)c3ccc(-c4ccccc4F)o3)cc2)cc1,DMSO,431,567,136,0.13,NA,NA
CN(CCO)c1ccc(/C=C/C(=O)c2ccc(NC(=O)c3ccc(Cl)c(Cl)c3)cc2)cc1,DMSO,425,563,138,0.11,NA,NA
CN(CCO)c1ccc(/C=C/C(=O)c2ccc(NC(=O)c3ccc(Cl)cc3)cc2)cc1,DMSO,431,562,131,0.15,NA,NA
CN(CCO)c1ccc(/C=C/C(=O)c2ccc(NC(=O)c3ccc(Cl)cc3Cl)cc2)cc1,DMSO,431,564,133,0.11,NA,NA
CN(CCO)c1ccc(/C=C/C(=O)c2ccc(NC(=O)c3ccc(Cl)nc3)cc2)cc1,DMSO,431,565,134,0.13,NA,NA
CN(CCO)c1ccc(/C=C/C(=O)c2ccc(NC(=O)c3ccc(F)c(C(F)(F)F)c3)cc2)cc1,DMSO,432,565,133,0.12,NA,NA
CN(CCO)c1ccc(/C=C/C(=O)c2ccc(NC(=O)c3ccc(F)c(Cl)c3)cc2)cc1,DMSO,431,566,135,0.12,NA,NA
CN(CCO)c1ccc(/C=C/C(=O)c2ccc(NC(=O)c3ccc(F)c(Cl)c3F)cc2)cc1,DMSO,432,568,136,0.11,NA,NA
CN(CCO)c1ccc(/C=C/C(=O)c2ccc(NC(=O)c3ccc(F)cc3)cc2)cc1,DMSO,430,565,135,0.16,NA,NA
CN(CCO)c1ccc(/C=C/C(=O)c2ccc(NC(=O)c3ccc(F)cc3C(F)(F)F)cc2)cc1,DMSO,431,560,129,0.14,NA,NA
CN(CCO)c1ccc(/C=C/C(=O)c2ccc(NC(=O)c3ccc(F)cc3Cl)cc2)cc1,DMSO,431,563,132,0.15,NA,NA
CN(CCO)c1ccc(/C=C/C(=O)c2ccc(NC(=O)c3ccc(F)cc3F)cc2)cc1,DMSO,431,564,133,0.12,NA,NA
CN(CCO)c1ccc(/C=C/C(=O)c2ccc(NC(=O)c3ccc(I)cc3)cc2)cc1,DMSO,431,564,133,0.15,NA,NA
CN(CCO)c1ccc(/C=C/C(=O)c2ccc(NC(=O)C3CCC3)cc2)cc1,DMSO,428,556,128,0.2,NA,NA
CN(CCO)c1ccc(/C=C/C(=O)c2ccc(NC(=O)c3cccc(Br)c3)cc2)cc1,DMSO,430,560,130,0.18,NA,NA
CN(CCO)c1ccc(/C=C/C(=O)c2ccc(NC(=O)c3cccc(C(F)(F)F)c3F)cc2)cc1,DMSO,432,565,133,0.1,NA,NA
CN(CCO)c1ccc(/C=C/C(=O)c2ccc(NC(=O)c3cccc(Cl)c3)cc2)cc1,DMSO,431,565,134,0.16,NA,NA
CN(CCO)c1ccc(/C=C/C(=O)c2ccc(NC(=O)c3cccc(Cl)c3Cl)cc2)cc1,DMSO,431,565,134,0.12,NA,NA
CN(CCO)c1ccc(/C=C/C(=O)c2ccc(NC(=O)c3cccc(Cl)c3F)cc2)cc1,DMSO,432,566,134,0.1,NA,NA
CN(CCO)c1ccc(/C=C/C(=O)c2ccc(NC(=O)c3cccc(F)c3)cc2)cc1,DMSO,431,565,134,0.13,NA,NA
CN(CCO)c1ccc(/C=C/C(=O)c2ccc(NC(=O)c3cccc(F)c3F)cc2)cc1,DMSO,432,564,132,0.14,NA,NA
CN(CCO)c1ccc(/C=C/C(=O)c2ccc(NC(=O)c3cccc(I)c3)cc2)cc1,DMSO,431,569,138,0.12,NA,NA
CN(CCO)c1ccc(/C=C/C(=O)c2ccc(NC(=O)C3CCCC3)cc2)cc1,DMSO,426,553,127,0.22,NA,NA
CN(CCO)c1ccc(/C=C/C(=O)c2ccc(NC(=O)C3CCCCC3)cc2)cc1,DMSO,429,553,124,0.17,NA,NA
CN(CCO)c1ccc(/C=C/C(=O)c2ccc(NC(=O)c3ccccc3)cc2)cc1,DMSO,430,563,133,0.17,NA,NA
CN(CCO)c1ccc(/C=C/C(=O)c2ccc(NC(=O)c3ccccc3Br)cc2)cc1,DMSO,430,562,132,0.14,NA,NA
CN(CCO)c1ccc(/C=C/C(=O)c2ccc(NC(=O)c3ccccc3Cl)cc2)cc1,DMSO,431,564,133,0.14,NA,NA
CN(CCO)c1ccc(/C=C/C(=O)c2ccc(NC(=O)c3ccccc3F)cc2)cc1,DMSO,431,564,133,0.12,NA,NA
CN(CCO)c1ccc(/C=C/C(=O)c2ccc(NC(=O)c3ccccc3I)cc2)cc1,DMSO,429,561,132,0.17,NA,NA
CN(CCO)c1ccc(/C=C/C(=O)c2ccc(NC(=O)c3cccn3C)cc2)cc1,DMSO,428,556,128,0.21,NA,NA
CN(CCO)c1ccc(/C=C/C(=O)c2ccc(NC(=O)c3cccnc3)cc2)cc1,DMSO,428,563,135,0.17,NA,NA
CN(CCO)c1ccc(/C=C/C(=O)c2ccc(NC(=O)c3cccnc3Cl)cc2)cc1,DMSO,429,563,134,0.17,NA,NA
CN(CCO)c1ccc(/C=C/C(=O)c2ccc(NC(=O)c3ccco3)cc2)cc1,DMSO,430,566,136,0.18,NA,NA
CN(CCO)c1ccc(/C=C/C(=O)c2ccc(NC(=O)c3cccs3)cc2)cc1,DMSO,429,563,134,0.14,NA,NA
CN(CCO)c1ccc(/C=C/C(=O)c2ccc(NC(=O)c3ccno3)cc2)cc1,DMSO,433,569,136,0.05,NA,NA
CN(CCO)c1ccc(/C=C/C(=O)c2ccc(NC(=O)c3cncc(Br)c3)cc2)cc1,DMSO,431,561,130,0.03,NA,NA
CN(CCO)c1ccc(/C=C/C(=O)c2ccc(NC(=O)c3cnccn3)cc2)cc1,DMSO,431,542,111,0.02,NA,NA
CN(CCO)c1ccc(/C=C/C(=O)c2ccc(NC(=O)c3sc(Cl)c(Cl)c3Cl)cc2)cc1,DMSO,429,548,119,0.02,NA,NA
CN(CCO)c1ccc(/C=C/C(=O)c2ccc(NC(=O)c3sc4cc(F)ccc4c3Cl)cc2)cc1,DMSO,430,539,109,0.05,NA,NA
CN(CCO)c1ccc(/C=C/C(=O)c2ccc(NC(=O)c3sc4ccccc4c3Cl)cc2)cc1,DMSO,431,555,124,0.02,NA,NA
CN(CCO)c1ccc(/C=C/C(=O)c2ccc(NC(=O)Cc3ccc(Cl)cc3)cc2)cc1,DMSO,428,557,129,0.16,NA,NA
CN(CCO)c1ccc(/C=C/C(=O)c2ccc(NC(=O)Cc3ccc(F)cc3)cc2)cc1,DMSO,429,557,128,0.16,NA,NA
CN(CCO)c1ccc(/C=C/C(=O)c2ccc(NC(=O)CC3CCCC3)cc2)cc1,DMSO,429,556,127,0.15,NA,NA
CN(CCO)c1ccc(/C=C/C(=O)c2ccc(NC(=O)Cc3ccccc3)cc2)cc1,DMSO,431,560,129,0.19,NA,NA
CN(CCO)c1ccc(/C=C/C(=O)c2ccc(NC(=O)CCC3CCCC3)cc2)cc1,DMSO,428,557,129,0.16,NA,NA
CN(CCO)c1ccc(/C=C/C(=O)c2ccc(NC(=O)CCc3ccccc3)cc2)cc1,DMSO,428,556,128,0.16,NA,NA
CN(CCO)c1ccc(/C=C/C(=O)c2ccc(NC(=O)CCCCCBr)cc2)cc1,DMSO,428,562,134,0.17,NA,NA
CN(CCO)c1ccc(/C=C/C(=O)c2ccc(NC(=O)CCCCCCl)cc2)cc1,DMSO,429,557,128,0.13,NA,NA
CN(CCO)c1ccc(/C=C/C(=O)c2ccc(NC(=O)COc3ccc(Cl)cc3)cc2)cc1,DMSO,430,559,129,0.15,NA,NA
CN(CCO)c1ccc(/C=C/C(=O)c2ccc(NC(=O)N3CCOCC3)cc2)cc1,DMSO,425,537,112,0.15,NA,NA
CN(CCO)c1ccc(/C=C/C2=C(CN)C(C(CN)CN)OC2(C)C)cc1,Toluene,562,614,52,NA,NA,NA
CN(CCO)c1ccc(/C=C/C2=C(CN)C(C(CN)CN)OC2(C)C)cc1,Ethyl acetate,565,628,63,NA,NA,NA
CN(CCO)c1ccc(/C=C/C2=C(CN)C(C(CN)CN)OC2(C)C)cc1,CH2Cl2,575,629,54,NA,NA,NA
CN(CCO)c1ccc(/C=C/C2=C(CN)C(C(CN)CN)OC2(C)C)cc1,Acetone,574,640,66,NA,NA,NA
CN(CCO)c1ccc(/C=C/C2=C(CN)C(C(CN)CN)OC2(C)C)cc1,DMF,588,656,68,NA,NA,NA
CN(CCO)c1ccc(/C=C/C2=C(CN)C(C(CN)CN)OC2(C)C)cc1,MeCN,586,646,60,NA,NA,NA
CN(CCO)c1ccc(/C=C/C2=C(CN)C(C(CN)CN)OC2(C)C)cc1,DMSO,595,665,70,NA,NA,NA
CN(CCO)c1ccc(/C=C/C2=C(CN)C(C(CN)CN)OC2(C)C)cc1,EtOH,579,644,65,NA,NA,NA
CN(CCO)c1ccc(/C=C/C2=C(CN)C(C(CN)CN)OC2(C)C)cc1,MeOH,575,644,69,NA,NA,NA
CN(CCO)c1ccc(/C=C/C2=C(CN)C(C(CN)CN)OC2(C)C)cc1,H2O,587,648,61,NA,NA,NA
CN(CCO)c1ccc(/C=C/C2=CC(=C(CN)CN)CC(C)(C)C2)cc1,Cyclohexane,493,588,95,NA,NA,NA
CN(CCO)c1ccc(/C=C/C2=CC(=C(CN)CN)CC(C)(C)C2)cc1,CHCl3,499,612,113,NA,NA,NA
CN(CCO)c1ccc(/C=C/C2=CC(=C(CN)CN)CC(C)(C)C2)cc1,CH2Cl2,497,634,137,NA,NA,NA
CN(CCO)c1ccc(/C=C/C2=CC(=C(CN)CN)CC(C)(C)C2)cc1,Acetone,504,648,144,NA,NA,NA
CN(CCO)c1ccc(/C=C/C2=CC(=C(CN)CN)CC(C)(C)C2)cc1,MeCN,500,651,151,NA,NA,NA
CN(CCO[Si](C)(C)C(C)(C)C)c1ccc(/C=C/c2ccc(C=C(CN)C(=O)O)s2)cc1,THF,491,616,125,0.64,NA,NA
CN(CCO[Si](C)(C)C(C)(C)C)c1ccc(-c2ccc(C=C(CN)C(=O)O)c3nsnc23)cc1,THF,524,637,113,0.66,NA,NA
CN(CCO[Si](C)(C)C(C)(C)C)c1ccc(-c2ccc(C=C(CN)C(=O)O)s2)cc1,THF,470,578,108,0.66,NA,NA
CN(CCO[Si](C)(C)C(C)(C)C)c1ccc(-c2ccc(-c3ccc(C=C(CN)C(=O)O)cc3)c3nsnc23)cc1,THF,471,617,146,0.66,NA,NA
CN(CCOC(=O)CI)c1ccc([N+](=O)[O-])c2nonc12,MeOH,472,536,64,NA,NA,NA
CN=c1cc2oc3cc(NC)c(F)cc3c(-c3ccc(C(=O)O)cc3C(=O)O)c-2cc1F,MeOH,NA,NA,NA,NA,56000,4.7482
CN=c1cc2oc3cc(NC)c(F)cc3c(-c3ccccc3C(=O)O)c-2cc1F,MeOH,NA,NA,NA,NA,56000,4.7482
CN=c1ccc2c(-c3ccccc3C(=O)O)c3ccc(NC)cc3oc-2c1,H2O,NA,NA,NA,NA,89000,4.9494
CN1/C(=C/C=C(/C=C/C2=[N+](C)c3ccccc3C2(C)C)c2cc(F)cc(F)c2)C(C)(C)c2ccccc21,DMSO,644,663,19,0.26,187000,5.2718
CN1/C(=C/C=C(/C=C/C2=[N+](C)c3ccccc3C2(C)C)c2cc(F)cc(F)c2)C(C)(C)c2ccccc21,MeOH,633,655,22,0.09,282000,5.4502
CN1/C(=C/C=C(/C=C/C2=[N+](C)c3ccccc3C2(C)C)c2cc(F)cc(F)c2)C(C)(C)c2ccccc21,EtOH,636,661,25,0.11,195000,5.29
CN1/C(=C/C=C(/C=C/C2=[N+](C)c3ccccc3C2(C)C)c2cc(F)cc(F)c2)C(C)(C)c2ccccc21,H2O,631,659,28,NA,172000,5.2355
CN1/C(=C/C=C(/C=C/C2=[N+](C)c3ccccc3C2(C)C)c2ccc(C(F)(F)F)cc2)C(C)(C)c2ccccc21,DMSO,643,665,22,0.23,170000,5.2304
CN1/C(=C/C=C(/C=C/C2=[N+](C)c3ccccc3C2(C)C)c2ccc(C(F)(F)F)cc2)C(C)(C)c2ccccc21,MeOH,634,659,25,0.09,223000,5.3483
CN1/C(=C/C=C(/C=C/C2=[N+](C)c3ccccc3C2(C)C)c2ccc(C(F)(F)F)cc2)C(C)(C)c2ccccc21,EtOH,637,665,28,0.11,200000,5.301
CN1/C(=C/C=C(/C=C/C2=[N+](C)c3ccccc3C2(C)C)c2ccc(C(F)(F)F)cc2)C(C)(C)c2ccccc21,H2O,632,658,26,NA,163000,5.2122
CN1/C(=C/C=C(/C=C/C2=[N+](C)c3ccccc3C2(C)C)c2ccc(F)cc2)C(C)(C)c2ccccc21,DMSO,643,669,26,0.28,189000,5.2765
CN1/C(=C/C=C(/C=C/C2=[N+](C)c3ccccc3C2(C)C)c2ccc(F)cc2)C(C)(C)c2ccccc21,MeOH,636,666,30,0.08,175000,5.243
CN1/C(=C/C=C(/C=C/C2=[N+](C)c3ccccc3C2(C)C)c2ccc(F)cc2)C(C)(C)c2ccccc21,EtOH,639,666,27,0.1,120000,5.0792
CN1/C(=C/C=C(/C=C/C2=[N+](C)c3ccccc3C2(C)C)c2ccc(F)cc2)C(C)(C)c2ccccc21,H2O,633,662,29,NA,172000,5.2355
CN1/C(=C/C=C(/C=C/C2=[N+](C)c3ccccc3C2(C)C)c2cccc(C(F)(F)F)c2)C(C)(C)c2ccccc21,DMSO,642,677,35,0.16,170000,5.2304
CN1/C(=C/C=C(/C=C/C2=[N+](C)c3ccccc3C2(C)C)c2cccc(C(F)(F)F)c2)C(C)(C)c2ccccc21,MeOH,634,670,36,NA,304000,5.4829
CN1/C(=C/C=C(/C=C/C2=[N+](C)c3ccccc3C2(C)C)c2cccc(C(F)(F)F)c2)C(C)(C)c2ccccc21,EtOH,637,671,34,0.11,270000,5.4314
CN1/C(=C/C=C(/C=C/C2=[N+](C)c3ccccc3C2(C)C)c2cccc(C(F)(F)F)c2)C(C)(C)c2ccccc21,H2O,633,670,37,NA,147000,5.1673
CN1/C(=C/C=C(/C=C/C2=[N+](C)c3ccccc3C2(C)C)c2ccccc2)C(C)(C)c2ccccc21,MeOH,637,666,29,0.09,307000,5.4871
CN1/C(=C/C=C(/C=C/C2=[N+](C)c3ccccc3C2(C)C)c2ccccc2)C(C)(C)c2ccccc21,EtOH,640,670,30,0.11,274000,5.4378
CN1/C(=C/C=C(/C=C/c2sc3ccccc3[n+]2C)c2cc(F)cc(F)c2)Sc2ccccc21,DMSO,651,675,24,0.18,133000,5.1239
CN1/C(=C/C=C(/C=C/c2sc3ccccc3[n+]2C)c2cc(F)cc(F)c2)Sc2ccccc21,MeOH,641,668,27,0.08,199000,5.2989
CN1/C(=C/C=C(/C=C/c2sc3ccccc3[n+]2C)c2cc(F)cc(F)c2)Sc2ccccc21,EtOH,644,670,26,0.1,155000,5.1903
CN1/C(=C/C=C(/C=C/c2sc3ccccc3[n+]2C)c2cc(F)cc(F)c2)Sc2ccccc21,H2O,638,671,33,NA,90000,4.9542
CN1/C(=C/C=C(/C=C/c2sc3ccccc3[n+]2C)c2ccc(C(F)(F)F)cc2)Sc2ccccc21,DMSO,652,668,16,0.08,162000,5.2095
CN1/C(=C/C=C(/C=C/c2sc3ccccc3[n+]2C)c2ccc(C(F)(F)F)cc2)Sc2ccccc21,EtOH,646,678,32,0.1,232000,5.3655
CN1/C(=C/C=C(/C=C/c2sc3ccccc3[n+]2C)c2ccc(F)cc2)Sc2ccccc21,DMSO,656,681,25,0.14,216000,5.3345
CN1/C(=C/C=C(/C=C/c2sc3ccccc3[n+]2C)c2ccc(F)cc2)Sc2ccccc21,MeOH,646,674,28,0.09,217000,5.3365
CN1/C(=C/C=C(/C=C/c2sc3ccccc3[n+]2C)c2ccc(F)cc2)Sc2ccccc21,EtOH,648,674,26,0.1,151000,5.179
CN1/C(=C/C=C(/C=C/c2sc3ccccc3[n+]2C)c2cccc(C(F)(F)F)c2)Sc2ccccc21,DMSO,653,665,12,0.24,109000,5.0374
CN1/C(=C/C=C(/C=C/c2sc3ccccc3[n+]2C)c2cccc(C(F)(F)F)c2)Sc2ccccc21,MeOH,642,661,19,0.06,114000,5.0569
CN1/C(=C/C=C(/C=C/c2sc3ccccc3[n+]2C)c2cccc(C(F)(F)F)c2)Sc2ccccc21,EtOH,645,665,20,0.12,140000,5.1461
CN1/C(=C/C=C(/C=C/c2sc3ccccc3[n+]2C)c2ccccc2)Sc2ccccc21,H2O,641,673,32,NA,96000,4.9823
CN1/C(=C/C=C/C=C/C=C/C2N(C)c3ccccc3C2(C)C)C(C)(C)c2ccccc21,H2O,735,NA,NA,NA,NA,NA
CN1/C(=C/C=C/C=C/C2=[N+](C)c3ccccc3C2(C)C)C(C)(C)c2ccccc21,MeCN,637,NA,NA,NA,NA,NA
CN1/C(=C/C=C/C=C/C2N(C)c3ccc4ccccc4c3C2(C)C)C(C)(C)c2c1ccc1ccccc21,H2O,675,NA,NA,NA,NA,NA
CN1/C(=C/C=C/C=C/C2N(C)c3ccccc3C2(C)C)C(C)(C)c2ccccc21,H2O,635,NA,NA,NA,NA,NA
CN1/C(=C/C=C/C=N/c2sc3ccccc3[n+]2C)C(C)(C)c2ccccc21,DMSO,579,608,29,0.033,48300,4.6839
CN1/C(=C/C=C/C=O)C(C)(C)c2ccccc21,DMSO,410,460,50,0.006,54700,4.738
CN1/C(=C/C=C/C2=[N+](C)c3c(F)c(F)c4c(F)c(F)c(F)c(F)c4c3C2(C)C)C(C)(C)c2c1c(F)c(F)c1c(F)c(F)c(F)c(F)c21,CH2Cl2,542,597,55,0.24,81000,4.9085
CN1/C(=C/C=C/C2=[N+](C)c3ccc4ccccc4c3C2(C)C)C(C)(C)c2c1ccc1ccccc21,CH2Cl2,554,612,58,0.1,84000,4.9243
CN1/C(=C/C=C/C2=[N+](C)c3ccccc3C2(C)C)Sc2ccccc21,DMSO,549,569,20,0.07,112000,5.0492
CN1/C(=C/C=C2\CC(C3CC(/C=C/C4=C(C[NH-])C(=C(CN)CN)OC4(C)C)=C(Cl)/C(=C/C=C4/C(CN)=C(C(CN)CN)OC4(C)C)C3)CC(/C=C/C3=[N+](C)c4ccccc4C3(C)C)=C2Cl)C(C)(C)c2ccccc21,Dioxane,913,NA,NA,NA,NA,NA
CN1/C(=C/C=C2\CC(C3CC(/C=C/C4=C(C[NH-])C(=C(CN)CN)OC4(C)C)=C(Cl)/C(=C/C=C4/C(CN)=C(C(CN)CN)OC4(C)C)C3)CC(/C=C/C3=[N+](C)c4ccccc4C3(C)C)=C2Cl)C(C)(C)c2ccccc21,Toluene,922,NA,NA,NA,NA,NA
CN1/C(=C/C=C2\CC(C3CC(/C=C/C4=C(C[NH-])C(=C(CN)CN)OC4(C)C)=C(Cl)/C(=C/C=C4/C(CN)=C(C(CN)CN)OC4(C)C)C3)CC(/C=C/C3=[N+](C)c4ccccc4C3(C)C)=C2Cl)C(C)(C)c2ccccc21,CH2Cl2,911,NA,NA,NA,NA,NA
CN1/C(=C/C=C2\CC(C3CC(/C=C/C4=C(C[NH-])C(=C(CN)CN)OC4(C)C)=C(Cl)/C(=C/C=C4/C(CN)=C(C(CN)CN)OC4(C)C)C3)CC(/C=C/C3=[N+](C)c4ccccc4C3(C)C)=C2Cl)C(C)(C)c2ccccc21,MeCN,898,NA,NA,NA,NA,NA
CN1/C(=C/C=C2\CC(C3CC(/C=C/C4=C(C[NH-])C(=C(CN)CN)OC4(C)C)=C(Cl)/C(=C/C=C4/C(CN)=C(C(CN)CN)OC4(C)C)C3)CC(/C=C/C3=[N+](C)c4ccccc4C3(C)C)=C2Cl)C(C)(C)c2ccccc21,DMSO,913,NA,NA,NA,NA,NA
CN1/C(=C/C=C2\CC(C3CC(/C=C/C4=C(C[NH-])C(=C(CN)CN)OC4(C)C)=C(Cl)/C(=C/C=C4/C(CN)=C(C(CN)CN)OC4(C)C)C3)CC(/C=C/C3=[N+](C)c4ccccc4C3(C)C)=C2Cl)C(C)(C)c2ccccc21,Acetone,898,NA,NA,NA,NA,NA
CN1/C(=C/C=C2\CC(C3CC(/C=C/C4=C(C[NH-])C(=C(CN)CN)OC4(C)C)=C(Cl)/C(=C/C=C4/C(CN)=C(C(CN)CN)OC4(C)C)C3)CC(/C=C/C3=[N+](C)c4ccccc4C3(C)C)=C2Cl)C(C)(C)c2ccccc21,CHCl3,919,NA,NA,NA,NA,NA
CN1/C(=C/C=N/c2sc3ccccc3[n+]2C)C(C)(C)c2ccccc21,DMSO,469,522,53,0.01,74200,4.8704
CN1/C(=C/C=O)C(C)(C)c2ccccc21,DMSO,338,410,72,0.00017,54100,4.7332
CN1/C(=C/C2=C([O-])C(=O)C2=C2C(=O)NC(=O)NC2=O)C(C)(C)c2ccccc21,EtOH,457,NA,NA,NA,33500,4.525
CN1/C(=C\C=C\C=C\C=C\C2=[N+](C)c3ccc4ccccc4c3C2(C)C)C(C)(C)c2c1ccc1ccccc21,EtOH,777,NA,NA,NA,NA,NA
CN1/C(=C\C=C\C2=[N+](C)c3ccccc3C2(C)C)C(C)(C)c2cc(CC(=O)O)ccc21,EtOH,555,560,5,0.61,NA,NA
CN1/C(=C\C=C2/CCCC(/C=C/C3=[N+](C)c4ccc5ccccc5c4C3(C)C)=C2Cl)C(C)(C)c2c1ccc1ccccc21,EtOH,815,NA,NA,NA,NA,NA
CN1/C(=C\C2=[N+](C)c3ccccc3C2(C)C)C(C)(C)c2cc(CC(=O)O)ccc21,EtOH,443,NA,NA,0.66,NA,NA
CN1/C(=C\C2=C([O-])/C(=C/C3=[N+](C)c4ccccc4C3(C)C)C2=C(CN)CN)C(C)(C)c2ccccc21,MeCN,668,NA,NA,NA,NA,NA
CN1/C(=C\C2=C([O-])/C(=C/C3=[N+](C)c4ccccc4C3(C)C)C2=C(CN)CN)C(C)(C)c2ccccc21,CH2Cl2,680,NA,NA,NA,NA,NA
CN1/C(=C\C2=C([O-])/C(=C/C3=[N+](C)c4ccccc4C3(C)C)C2=C(CN)CN)C(C)(C)c2ccccc21,DMF,676,NA,NA,NA,NA,NA
CN1/C(=C\C2=C([O-])/C(=C/C3=[N+](C)c4ccccc4C3(C)C)C2=C(CN)CN)C(C)(C)c2ccccc21,DMSO,681,NA,NA,NA,NA,NA
CN1/C(=C\C2=C([O-])/C(=C/C3=[N+](C)c4ccccc4C3(C)C)C2=C(CN)CN)C(C)(C)c2ccccc21,EtOH,671,NA,NA,NA,NA,NA
CN1/C(=C\C2=C([O-])/C(=C/C3=[N+](C)c4ccccc4C3(C)C)C2=C(CN)CN)C(C)(C)c2ccccc21,THF,685,NA,NA,NA,NA,NA
CN1B(c2c(F)c(F)c(F)c(F)c2F)c2cc3c(cc2-c2ccccc21)B(c1c(F)c(F)c(F)c(F)c1F)N(C)c1ccccc1-3,Cyclohexane,379,386,7,NA,NA,NA
CN1B(c2c(F)c(F)c(F)c(F)c2F)c2ccccc2-c2c1ccc1ccccc21,Cyclohexane,367,383,16,NA,NA,NA
CN1B(c2c(F)c(F)c(F)c(F)c2F)c2ccccc2-c2cc3ccccc3cc21,Cyclohexane,369,372,3,NA,NA,NA
CN1B(c2c(F)c(F)c(F)c(F)c2F)c2ccccc2-c2ccccc21,Cyclohexane,331,338,7,NA,NA,NA
Cn1c(/C=C/c2ccc(/C=C/c3nc4ccccc4[nH]3)cc2)[n+](C)c2ccccc21,THF,363,576,213,0.157,NA,NA
Cn1c(/C=C/c2ccc(/C=C/c3nc4ccccc4[nH]3)cc2)[n+](C)c2ccccc21,Acetone,386,580,194,0.103,54890,4.7395
Cn1c(/C=C/c2ccc(/C=C/c3nc4ccccc4[nH]3)cc2)[n+](C)c2ccccc21,DMF,389,582,193,0.12,51500,4.7118
Cn1c(/C=C/c2ccc(/C=C/c3nc4ccccc4[nH]3)cc2)[n+](C)c2ccccc21,DMSO,392,584,192,0.114,57300,4.7582
Cn1c(/C=C/c2ccc(/C=C/c3nc4ccccc4[nH]3)cc2)[n+](C)c2ccccc21,MeOH,391,567,176,0.067,53000,4.7243
Cn1c(/C=C/c2ccc(/C=C/c3nc4ccccc4[nH]3)cc2)[n+](C)c2ccccc21,MeCN,377,576,199,0.109,52400,4.7193
Cn1c(/C=C/c2ccc(/C=C/c3nc4ccccc4[nH]3)cc2)[n+](C)c2ccccc21,H2O,376,574,198,0.044,51800,4.7143
Cn1c([O-])c(-c2c3ccccc3[n+](C)c3ccccc23)c(=O)n(C)c1=O,H2O,NA,NA,NA,NA,58884,4.77
Cn1c([O-])c(-c2c3ccccc3[n+](C)c3ccccc23)c(=O)n(C)c1=O,MeOH,NA,NA,NA,NA,75857,4.88
Cn1c([O-])c(-c2c3ccccc3[n+](C)c3ccccc23)c(=O)n(C)c1=O,EtOH,NA,NA,NA,NA,70794,4.85
Cn1c([O-])c(-c2c3ccccc3[n+](C)c3ccccc23)c(=O)n(C)c1=O,MeCN,NA,NA,NA,NA,75857,4.88
CN1C(=C(C=CC2=[N+](C)c3ccc4ccccc4c3C2(C)C)Cc2ccc(O)cc2)C(C)(C)c2c1ccc1ccccc21,MeOH,NA,NA,NA,NA,116000,5.0645
CN1C(=C(Cc2ccc(Cl)cc2)c2sc3ccccc3[n+]2C)C=Cc2ccccc21,MeOH,NA,NA,NA,NA,19700,4.2945
CN1C(=C(Cc2ccc(O)cc2)c2sc3ccccc3[n+]2C)C=Cc2ccccc21,MeOH,NA,NA,NA,NA,29400,4.4683
CN1C(=C(Cc2ccccc2)c2sc3ccccc3[n+]2C)C=Cc2ccccc21,MeOH,NA,NA,NA,NA,19100,4.281
CN1C(=CC=C2C=CC(=O)c3ncccc32)C(C)(C)c2cc([N+](=O)[O-])ccc21,MeCN,526,NA,NA,NA,NA,NA
CN1C(=CC=C2C=CC(=O)c3ncccc32)C(C)(C)c2ccccc21,THF,605,NA,NA,NA,NA,NA
CN1C(=CC=C2C=CC(=O)c3ncccc32)C=Cc2ccccc21,THF,611,NA,NA,NA,NA,NA
CN1C(=CC=C2C=CC(=O)c3ncccc32)Sc2ccccc21,THF,605,NA,NA,NA,NA,NA
CN1C(=CC=C2c3cc([N+](=O)[O-])cc([N+](=O)[O-])c3-c3c2cc([N+](=O)[O-])cc3[N+](=O)[O-])C(C)(C)c2ccccc21,Toluene,640,NA,NA,NA,NA,NA
CN1C(=CC=C2CC(C(C)(C)C)CC(C=CC3=C(CN)C(=C(CN)CN)OC3(C)C)=C2Br)C(C)(C)c2ccccc21,DMF,843,NA,NA,NA,NA,NA
